User;Follower Count;First Tweet Date;Last Tweet Date;Time Between T1 Tn;Avg Tweets Per Day;Tweet Total;Retweet Total;Favorite Total;Avg Favorites;Average Retweets;Avg Inter Per Tweet;Avg Int Per Tweet Per Follower
katyperry;104729450;2017-10-02 22:21:08;2017-06-15 20:21:14;109;1.8073394495412844;197;739539;2440606;12388.862944162436;3754.005076142132;29175.642201834864;0.0002785810696211511
justinbieber;102017043;2017-10-02 17:00:17;2016-11-29 11:12:04;307;0.6514657980456026;200;10889662;21829238;109146.19;54448.31;106576.22149837133;0.0010446903611818208
taylorswift13;85611854;2017-10-02 14:44:06;2017-08-21 15:00:54;41;0.3902439024390244;16;838265;2314961;144685.0625;52391.5625;76907.9512195122;0.0008983329717344072
TheEllenShow;74102881;2017-10-02 23:52:31;2017-09-11 20:13:41;21;9.523809523809524;200;875888;2670813;13354.065;4379.44;168890.52380952382;0.0022791357303574176
ladygaga;71535781;2017-10-03 08:25:35;2017-06-12 17:50:06;112;1.7857142857142858;200;1480553;4417857;22089.285;7402.765;52664.375;0.0007361962679906997
jtimberlake;62191772;2017-09-29 17:38:27;2016-10-12 22:27:35;351;0.5698005698005698;200;781829;2339820;11699.1;3909.145;8893.586894586893;0.00014300262894240888
KimKardashian;55963303;2017-10-03 15:52:06;2017-09-22 00:53:16;11;18.181818181818183;200;889233;1932845;9664.225;4446.165;256552.54545454547;0.004584299562421208
britneyspears;55656700;2017-10-02 15:22:13;2017-02-25 21:35:55;218;0.9174311926605505;200;502650;2424286;12121.43;2513.25;13426.311926605506;0.00024123442328786123
ArianaGrande;53464264;2017-10-03 01:52:55;2017-06-10 16:39:19;114;1.7543859649122806;200;2762680;11961448;59807.24;13813.4;129159.01754385965;0.0024158009085070292
selenagomez;53165418;2017-09-20 04:56:37;2016-03-17 22:28:33;551;0.3629764065335753;200;3742738;10049801;50249.005;18713.69;25031.83121597096;0.00047082919983758916
ddlovato;49654796;2017-10-03 15:59:27;2017-08-28 01:50:14;36;5.5;198;968122;2646476;13366.040404040405;4889.50505050505;100405.5;0.0020220705367513746
jimmyfallon;49246403;2017-10-03 13:09:32;2017-07-23 12:50:01;72;2.7777777777777777;200;344715;679310;3396.55;1723.575;14222.569444444445;0.0002888042288985948
JLo;43425491;2017-10-02 16:15:50;2017-07-26 02:08:45;68;2.9411764705882355;200;107154;509844;2549.22;535.77;9073.5;0.000208944096913032
BillGates;39263307;2017-09-30 15:55:58;2017-03-10 22:06:33;203;0.9852216748768473;200;350972;1291550;6457.75;1754.86;8091.241379310344;0.00020607641071370642
Oprah;39035572;2017-10-03 15:35:27;2017-04-27 02:34:54;159;1.2578616352201257;200;109752;442698;2213.49;548.76;3474.528301886792;8.900928368327208e-05
KingJames;38752985;2017-10-03 15:41:45;2017-03-25 16:12:35;191;1.0471204188481675;200;5412868;7389093;36945.465;27064.34;67025.97382198952;0.0017295693176148758
MileyCyrus;36732697;2017-10-03 02:45:14;2017-08-01 01:03:15;63;3.1587301587301586;199;699954;2812774;14134.542713567838;3517.356783919598;55757.5873015873;0.0015179279458186069
BrunoMars;35316512;2017-10-02 06:07:05;2017-05-02 14:27:57;152;1.3157894736842106;200;623063;2645905;13229.525;3115.315;21506.368421052633;0.0006089607156293531
KevinHart4real;34926173;2017-10-03 15:53:57;2017-09-03 16:29:42;29;6.896551724137931;200;231422;198185;990.925;1157.11;14814.03448275862;0.00042415281178268856
wizkhalifa;32097879;2017-10-03 14:16:01;2017-06-30 01:23:44;95;2.094736842105263;199;954879;2281883;11466.748743718594;4798.386934673367;34071.17894736842;0.0010614775807263907
LilTunechi;31389663;2017-10-02 13:54:22;2016-10-21 03:24:04;346;0.5780346820809249;200;593044;1435229;7176.145;2965.22;5862.060693641619;0.00018675131025272935
Pink;30522343;2017-10-02 16:08:21;2017-08-08 21:52:34;54;3.7037037037037037;200;1648406;826107;4130.535;8242.03;45824.31481481482;0.001501336736004009
aliciakeys;28586754;2017-09-29 17:43:14;2017-04-13 21:48:34;168;1.1904761904761905;200;224124;711789;3558.945;1120.62;5570.910714285714;0.00019487734474105432
danieltosh;27519501;2017-09-27 01:21:31;2017-04-12 00:53:08;168;1.1904761904761905;200;110790;470531;2352.655;553.95;3460.2440476190477;0.00012573789210854687
ActuallyNPH;27498891;2017-10-02 12:20:43;2016-10-14 17:45:33;352;0.5681818181818182;200;192260;1250499;6252.495;961.3;4098.747159090909;0.00014905136207459817
ConanOBrien;26035864;2017-10-01 18:25:08;2017-04-18 01:52:41;166;1.2048192771084338;200;331553;2096941;10484.705;1657.765;14629.481927710844;0.0005618973093311151
pitbull;26033782;2017-09-28 15:37:22;2017-03-24 04:24:56;188;1.0638297872340425;200;187843;620815;3104.075;939.215;4301.372340425532;0.00016522272255431545
khloekardashian;25051700;2017-10-02 23:56:23;2017-09-17 17:55:58;15;13.333333333333334;200;55454;382764;1913.82;277.27;29214.533333333333;0.0011661696944053031
KendallJenner;24607051;2017-10-03 02:17:21;2016-12-11 22:16:02;295;0.6779661016949152;200;1488810;3378434;16892.17;7444.05;16499.132203389832;0.0006705042470708835
chrisbrown;23312308;2017-10-03 05:39:48;2017-06-16 00:10:58;109;1.834862385321101;200;501023;1529015;7645.075;2505.115;18624.201834862386;0.0007988999559744314
KylieJenner;23107018;2017-10-02 21:59:51;2017-07-18 22:00:08;75;2.6266666666666665;197;224665;1144088;5807.553299492386;1140.4314720812183;18250.04;0.0007898050713423948
kourtneykardash;23010825;2017-10-02 12:24:31;2017-06-06 19:00:58;117;1.7094017094017093;200;84757;402585;2012.925;423.785;4165.316239316239;0.00018101551071359845
Eminem;21263744;2017-09-20 14:10:15;2015-06-02 04:05:08;841;0.23662306777645659;199;691343;1454971;7311.412060301507;3474.0854271356784;2552.0975029726515;0.00012002107921223334
NICKIMINAJ;21166761;2017-09-29 21:11:37;2017-08-31 19:40:56;29;6.896551724137931;200;605688;1940817;9704.085;3028.44;87810.5172413793;0.004148509884973866
blakeshelton;20280471;2017-10-03 15:54:56;2017-05-07 04:00:54;149;1.342281879194631;200;171579;784092;3920.46;857.895;6413.89932885906;0.00031625988019997464
MariahCarey;19066032;2017-10-03 14:09:01;2017-03-12 17:11:52;204;0.9803921568627451;200;152389;422557;2112.785;761.945;2818.3627450980393;0.0001478211483699408
aplusk;18727372;2017-10-03 05:13:02;2017-05-11 23:27:28;144;1.3888888888888888;200;132425;290801;1454.005;662.125;2939.0694444444443;0.00015693976946922636
LeoDiCaprio;18411458;2017-09-30 22:06:26;2017-03-25 20:42:52;189;1.0582010582010581;200;477723;628641;3143.205;2388.615;5853.777777777777;0.0003179421085379429
SnoopDogg;17497490;2017-10-03 15:23:19;2017-09-08 00:35:24;25;8.0;200;67457;266814;1334.07;337.285;13370.84;0.000764157602033206
KDTrey5;17017680;2017-10-03 14:42:40;2017-07-27 14:38:09;68;2.9411764705882355;200;193928;710246;3551.23;969.64;13296.676470588236;0.0007813448408119225
RyanSeacrest;16713000;2017-10-03 15:03:21;2017-08-10 15:55:38;53;3.7735849056603774;200;148278;181762;908.81;741.39;6227.169811320755;0.0003725943763130949
JimCarrey;16696728;2017-09-29 22:22:50;2014-11-01 21:10:29;1063;0.187206020696143;199;412219;1320120;6633.768844221106;2071.452261306533;1629.6698024459079;9.760414150879788e-05
xtina;16530931;2017-09-22 05:06:22;2015-10-06 22:33:01;716;0.27932960893854747;200;402244;745958;3729.79;2011.22;1603.6340782122904;9.70080921765562e-05
ParisHilton;16426589;2017-10-03 08:40:33;2017-08-06 05:14:39;58;3.4482758620689653;200;404634;1262775;6313.875;2023.17;28748.431034482757;0.0017501156834497263
StephenAtHome;15469716;2017-10-03 02:39:19;2017-07-02 21:45:06;92;2.1630434782608696;199;1059084;3535315;17765.402010050253;5322.030150753769;49939.11956521739;0.0032281859321281266
Beyonce;15150608;2017-06-30 15:58:41;2012-04-05 13:58:29;1912;0.005230125523012552;10;319023;445081;44508.1;31902.3;399.63598326359835;2.6377554172320895e-05
SHAQ;14728014;2017-10-01 02:04:34;2017-05-04 20:46:26;149;1.342281879194631;200;319316;433478;2167.39;1596.58;5052.3087248322145;0.0003430407334507025
maroon5;14680538;2017-09-30 01:18:22;2017-08-28 15:48:53;32;6.25;200;80959;189592;947.96;404.795;8454.71875;0.0005759134133912531
ZacEfron;14579971;2017-10-02 20:48:27;2016-11-13 23:49:49;322;0.6211180124223602;200;425774;2520869;12604.345;2128.87;9151.065217391304;0.0006276463250435343
tyrabanks;14577078;2017-10-03 03:28:52;2017-08-08 22:02:31;55;3.6363636363636362;200;378192;319485;1597.425;1890.96;12685.036363636364;0.0008702043278931733
tomhanks;14260662;2017-10-02 18:38:35;2014-11-20 15:45:10;1047;0.19102196752626552;200;299125;1633775;8168.875;1495.625;1846.1318051575931;0.00012945624860596184
ashleytisdale;13884407;2017-10-03 16:00:06;2017-08-23 22:04:25;40;5.0;200;345801;315041;1575.205;1729.005;16521.05;0.0011898995758335231
iamwill;13639729;2017-09-26 01:41:21;2017-03-18 21:09:00;191;1.0418848167539267;199;266465;69614;349.81909547738695;1339.0201005025126;1759.5759162303666;0.0001290037299297051
ShawnMendes;13644352;2017-10-03 03:19:40;2017-06-07 12:07:05;117;1.7094017094017093;200;4627787;14912589;74562.945;23138.935;167011.7606837607;0.01224035855156483
camerondallas;13521119;2017-10-02 23:19:55;2017-06-18 16:44:34;106;1.8867924528301887;200;1208784;5646324;28231.62;6043.92;64670.83018867925;0.004782949561251495
SethMacFarlane;13442603;2017-10-03 15:47:12;2017-09-11 00:05:23;22;9.045454545454545;199;62320;213064;1070.6733668341708;313.16582914572865;12517.454545454544;0.0009311778786782994
elonmusk;13257743;2017-10-02 20:22:05;2017-07-31 06:41:26;63;3.1746031746031744;200;499614;1972074;9860.37;2498.07;39233.142857142855;0.002959262587692555
diddy;12925344;2017-10-02 21:17:51;2017-08-08 02:25:18;55;3.6363636363636362;200;1134647;1730163;8650.815;5673.235;52087.454545454544;0.004029869885509782
stephenfry;12855375;2017-10-03 08:54:31;2017-06-12 19:40:03;112;1.7857142857142858;200;543541;354617;1773.085;2717.705;8019.267857142857;0.0006238066067417603
BigSean;12792127;2017-10-01 22:11:12;2017-04-11 18:07:32;173;1.1560693641618498;200;2502866;1344271;6721.355;12514.33;22237.78612716763;0.0017383962907159716
kobebryant;12763439;2017-10-02 14:13:05;2016-12-27 02:56:33;279;0.7132616487455197;199;4192517;2705352;13594.733668341709;21067.924623115578;24723.544802867385;0.0019370598161567102
TreySongz;12552412;2017-10-02 09:44:21;2017-03-28 01:23:43;188;1.0638297872340425;200;4167186;467085;2335.425;20835.93;24650.377659574468;0.0019637960942944246
Usher;12441275;2017-10-02 15:53:35;2017-01-30 20:58:58;244;0.819672131147541;200;597443;186616;933.08;2987.215;3213.356557377049;0.00025828193311192374
charliesheen;12286735;2017-10-02 17:04:36;2016-10-24 23:27:40;342;0.5847953216374269;200;182919;500838;2504.19;914.595;1999.2894736842104;0.00016271934518683853
Ludacris;12079213;2017-10-03 15:42:06;2017-06-01 00:55:21;124;1.6129032258064515;200;9111;37571;187.855;45.555;376.4677419354839;3.116657864510576e-05
nickjonas;11986144;2017-10-02 21:41:43;2017-05-31 23:32:14;123;1.6260162601626016;200;361107;1242114;6210.57;1805.535;13034.317073170732;0.0010874487302314016
TheRock;11919598;2017-10-03 15:37:58;2017-08-28 05:32:02;36;5.527777777777778;199;138029;703715;3536.256281407035;693.6130653266332;23381.77777777778;0.0019616246938678455
kelly_clarkson;11894995;2017-10-03 14:26:07;2017-07-05 02:47:21;90;2.2222222222222223;200;1305091;320120;1600.6;6525.455;18057.9;0.0015181090870572036
SarahKSilverman;11840474;2017-10-03 15:25:54;2017-09-18 03:51:32;15;13.333333333333334;200;2662438;395985;1979.925;13312.19;203894.86666666667;0.017220160837029555
azizansari;11173809;2017-10-01 21:51:39;2015-11-07 19:56:55;694;0.2881844380403458;200;155577;455378;2276.89;777.885;880.3386167146974;7.87859016307418e-05
Pharrell;10548313;2017-10-02 23:26:57;2017-01-18 20:00:02;257;0.7782101167315175;200;4080716;607628;3038.14;20403.58;18242.583657587547;0.0017294313941563497
StephenCurry30;10492216;2017-10-01 00:11:39;2016-11-27 03:11:38;307;0.6514657980456026;200;895154;3261198;16305.99;4475.77;13538.605863192182;0.0012903476122863066
MarcAnthony;10464998;2017-10-02 14:52:39;2017-08-09 01:00:49;54;3.7037037037037037;200;143434;388326;1941.63;717.17;9847.407407407409;0.0009409851208196512
johnlegend;10468335;2017-10-03 14:40:39;2017-08-04 11:53:28;60;3.3333333333333335;200;3314869;2414137;12070.685;16574.345;95483.43333333333;0.00912116715154161
mindykaling;10408393;2017-10-03 16:00:32;2017-07-15 21:47:11;79;2.5316455696202533;200;628800;672276;3361.38;3144.0;16469.316455696204;0.0015823111652006419
JohnCena;10241983;2017-10-02 23:39:54;2017-06-22 15:25:45;102;1.9607843137254901;200;540074;1397882;6989.41;2700.37;18999.56862745098;0.0018550673856274687
VictoriaJustice;10235821;2017-10-02 19:31:22;2017-08-01 18:12:44;62;3.225806451612903;200;233230;397892;1989.46;1166.15;10179.387096774193;0.0009944866266002692
AustinMahone;10196253;2017-10-03 02:49:50;2017-08-04 22:38:57;59;3.3559322033898304;198;141453;278537;1406.7525252525252;714.4090909090909;7118.474576271186;0.0006981461303746765
Zendaya;10026672;2017-10-02 18:15:06;2017-08-12 21:30:05;50;4.0;200;2543095;3812079;19060.395;12715.475;127103.48000000001;0.01267653714013982
JColeNC;9960644;2017-09-29 15:59:02;2014-07-21 19:33:29;1165;0.17167381974248927;200;2578819;3896720;19483.6;12894.095;5558.402575107296;0.000558036465825633
jimmykimmel;9941492;2017-10-03 12:22:24;2017-07-18 12:15:47;77;2.5974025974025974;200;541940;1373555;6867.775;2709.7;24876.558441558438;0.0025022962792263415
jessicaalba;9620420;2017-10-03 04:46:01;2017-04-13 05:49:15;172;1.1627906976744187;200;26540;66449;332.245;132.7;540.6337209302326;5.6196478005142455e-05
andersoncooper;9571081;2017-09-30 21:48:53;2016-06-10 01:12:21;477;0.4192872117400419;200;159069;329583;1647.915;795.345;1024.4276729559747;0.00010703364363502667
serenawilliams;9494482;2017-10-02 23:47:48;2017-03-01 04:00:00;215;0.9255813953488372;199;195578;929705;4671.884422110553;982.8040201005025;5233.874418604651;0.0005512543410588014
LukeBryanOnline;9425278;2017-10-02 12:10:55;2017-03-28 12:19:14;187;1.0695187165775402;200;144749;475046;2375.23;723.745;3314.4117647058824;0.0003516513533824554
lindsaylohan;9382106;2017-10-03 12:50:33;2010-01-30 22:51:28;2802;0.04246966452533904;119;81510;172738;1451.579831932773;684.9579831932773;90.73804425410421;9.6713940616429e-06
neiltyson;9379037;2017-09-30 21:17:29;2017-05-20 18:47:30;133;1.5037593984962405;200;1336988;4340051;21700.255;6684.94;42684.503759398496;0.004551053989807109
50cent;9294634;2017-10-03 15:31:26;2016-09-28 20:01:04;369;0.5392953929539296;199;84640;191733;963.4824120603015;425.32663316582915;748.9783197831979;8.058179803348877e-05
billmaher;9290576;2017-09-30 05:48:54;2017-04-10 02:16:43;173;1.1560693641618498;200;991186;1439742;7198.71;4955.93;14051.606936416185;0.0015124581012432583
joejonas;9285423;2017-10-02 20:31:59;2017-05-11 18:54:52;144;1.3888888888888888;200;3053947;1325291;6626.455;15269.735;30411.375;0.0032751738935318294
kendricklamar;9256610;2017-09-21 21:23:34;2015-10-27 17:57:27;695;0.28776978417266186;200;2135372;3459113;17295.565;10676.86;8049.618705035971;0.0008696076322796327
ciara;9253519;2017-10-02 16:44:22;2017-03-07 23:54:54;208;0.9615384615384616;200;172151;880653;4403.265;860.755;5061.557692307692;0.0005469873344732629
carmeloanthony;9103558;2017-09-30 14:03:03;2016-06-04 17:36:34;482;0.4149377593360996;200;243435;514194;2570.97;1217.175;1571.844398340249;0.00017266264446716864
MichelleObama;9082737;2017-10-03 14:05:03;2012-10-15 17:07:55;1813;0.11031439602868175;200;1611814;4386756;21933.78;8059.07;3308.643132928847;0.00036427820522919984
KrisJenner;9058016;2017-10-02 03:51:57;2017-08-14 00:54:41;49;4.081632653061225;200;83503;188993;944.965;417.515;5561.142857142857;0.0006139471223215831
RobertDowneyJr;8925362;2017-09-28 16:00:03;2015-04-11 20:28:05;900;0.2222222222222222;200;1617286;3864188;19320.94;8086.43;6090.526666666667;0.0006823842737881854
channingtatum;8834322;2017-10-02 15:39:23;2015-06-21 06:28:21;834;0.23860911270983212;199;290907;1004698;5048.733668341709;1461.8442211055276;1553.4832134292567;0.00017584634264284873
SteveMartinToGo;8700795;2017-10-02 00:34:13;2017-05-12 16:18:38;142;1.408450704225352;200;44615;421306;2106.53;223.075;3281.133802816901;0.0003771073566055632
FLOTUS;8540761;2017-10-02 12:21:53;2017-01-21 23:00:49;253;0.6007905138339921;152;1336987;5985763;39380.01973684211;8795.967105263158;28943.675889328064;0.0033888872302278526
maddow;8413360;2017-10-03 05:03:48;2017-08-30 02:44:42;34;5.882352941176471;200;700118;347853;1739.265;3500.59;30822.676470588234;0.003663539474192027
LMFAO;8105370;2017-05-25 01:34:47;2014-03-26 00:18:53;1156;0.17214532871972318;199;31208;51081;256.6884422110553;156.82412060301507;71.18425605536332;8.782357382249462e-06
adamlevine;8082469;2017-10-02 21:40:42;2016-04-27 00:53:55;523;0.3824091778202677;200;1381111;1258296;6291.48;6905.555;5046.667304015296;0.0006243967411462137
IAMQUEENLATIFAH;7991350;2017-09-29 21:26:41;2017-03-15 01:34:13;198;1.0101010101010102;200;84129;141323;706.615;420.645;1138.6464646464647;0.00014248486984632942
chelseahandler;7952431;2017-10-03 15:34:52;2017-08-23 18:51:02;40;5.0;200;675861;1544455;7722.275;3379.305;55507.9;0.00697999140137148
Tip;7930865;2017-10-02 19:53:36;2017-07-29 13:12:29;65;3.076923076923077;200;268805;333813;1669.065;1344.025;9271.046153846153;0.001168982973968937
VancityReynolds;7880671;2017-09-27 04:14:31;2016-07-31 17:18:49;422;0.47393364928909953;200;3474701;12451822;62259.11;17373.505;37740.57582938389;0.004789005381570159
IGGYAZALEA;7872828;2017-09-27 22:26:50;2017-07-04 03:25:18;85;2.3529411764705883;200;52768;204104;1020.52;263.84;3022.0235294117647;0.000383854890442388
FloydMayweather;7787108;2017-10-01 04:48:22;2016-08-28 01:16:12;399;0.49874686716791977;199;968922;2043695;10269.824120603014;4868.954773869346;7550.418546365915;0.0009696049607076099
chrissyteigen;7798007;2017-09-30 04:39:20;2017-09-17 17:39:54;12;16.666666666666668;200;891952;4083612;20418.06;4459.76;414630.3333333333;0.053171320996933356
MirandaCosgrove;7744147;2017-09-08 20:34:15;2016-04-11 01:55:54;515;0.3883495145631068;200;61738;370279;1851.395;308.69;838.8679611650485;0.00010832283544786128
carrieunderwood;7690441;2017-10-02 12:29:06;2017-04-05 20:30:58;179;1.1173184357541899;200;190024;976133;4880.665;950.12;6514.843575418994;0.0008471352391129448
robkardashian;7674495;2017-09-20 11:11:12;2016-10-08 15:21:52;346;0.5722543352601156;198;65809;346175;1748.358585858586;332.3686868686869;1190.7052023121387;0.0001551509516016544
EvaLongoria;7638789;2017-10-02 14:56:19;2017-05-13 00:46:35;142;1.408450704225352;200;139294;151944;759.72;696.47;2050.9718309859154;0.00026849436880452065
mcuban;7513184;2017-10-03 13:11:31;2017-09-07 16:25:41;25;8.0;200;67180;125342;626.71;335.9;7700.88;0.0010249822179251833
LanaDelRey;7428976;2017-10-02 16:56:06;2009-06-07 02:36:24;3039;0.009213557091148404;28;493504;1155521;41268.607142857145;17625.14285714286;542.6209279368213;7.30411469813365e-05
MacMiller;7359128;2017-10-01 07:17:09;2017-02-03 20:07:11;239;0.8368200836820083;200;952581;2432438;12162.19;4762.905;14163.25941422594;0.0019245839200277453
JessicaSimpson;7298407;2017-10-01 04:16:34;2016-10-28 04:47:37;337;0.5934718100890207;200;23380;130928;654.64;116.9;457.8872403560831;6.273797012910942e-05
DwyaneWade;7259321;2017-10-03 00:37:49;2017-09-06 01:46:33;26;7.6923076923076925;200;1559497;403989;2019.945;7797.485;75518.69230769231;0.010402996686286818
lucyhale;7240568;2017-10-03 02:49:38;2017-07-11 14:46:33;83;2.4096385542168677;200;725440;1447751;7238.755;3627.2;26183.02409638554;0.00361615609388456
PrinceRoyce;7224220;2017-10-02 19:51:02;2017-07-07 02:41:11;87;2.2873563218390807;199;96410;191545;962.5376884422111;484.47236180904525;3309.8275862068967;0.0004581570863299978
NeYoCompound;7190536;2017-10-02 18:43:31;2017-08-31 18:28:21;32;6.21875;199;452661;17724;89.06532663316582;2274.678391959799;14699.53125;0.0020442886663803645
KELLYROWLAND;7185795;2017-10-02 21:06:44;2017-07-03 16:30:54;91;2.1868131868131866;199;300121;76940;386.63316582914575;1508.145728643216;4143.527472527472;0.0005766275648731243
ChrisEvans;7162185;2017-09-30 14:49:48;2017-05-18 16:14:12;134;1.492537313432836;200;5298434;6091473;30457.365;26492.17;84999.30597014926;0.01186778978344587
iansomerhalder;7148217;2017-09-29 21:10:53;2016-12-08 19:11:34;295;0.6779661016949152;200;316569;1324690;6623.45;1582.845;5563.589830508475;0.0007783185416039377
FLOTUS44;7133106;2017-01-19 18:15:52;2016-09-16 15:50:53;125;1.592;199;944450;2817397;14157.773869346735;4745.979899497487;30094.775999999998;0.004219028288658545
DwightHoward;7045346;2017-10-03 11:38:34;2017-07-17 16:01:53;77;2.5974025974025974;200;53928;44101;220.505;269.64;1273.1038961038962;0.00018070140147891903
Tyga;7018424;2017-10-03 00:03:41;2017-07-21 18:37:04;73;2.712328767123288;198;18576;22037;111.29797979797979;93.81818181818181;556.3424657534247;7.926885946950835e-05
tim_cook;7033786;2017-10-03 15:43:06;2016-05-18 13:01:16;503;0.3976143141153082;200;574952;1668673;8343.365;2874.76;4460.487077534792;0.000634151661357737
mirandalambert;6995347;2017-10-02 09:40:55;2016-11-03 17:34:13;332;0.6024096385542169;200;140181;466283;2331.415;700.905;1826.698795180723;0.00026113054794575923
snooki;6990907;2017-10-03 14:00:00;2017-09-14 19:10:50;18;11.11111111111111;200;2960;18511;92.555;14.8;1192.8333333333335;0.00017062640560564367
SamuelLJackson;6952252;2017-10-01 21:45:30;2017-02-06 00:17:38;237;0.8438818565400844;200;390329;855472;4277.36;1951.645;5256.544303797468;0.0007560923142310533
steveaoki;6944087;2017-10-03 13:34:45;2017-09-08 18:33:26;24;8.333333333333334;200;744465;347595;1737.975;3722.325;45502.5;0.006552697280434418
CP3;6866267;2017-10-02 12:45:26;2016-12-15 17:33:17;290;0.6896551724137931;200;339610;974144;4870.72;1698.05;4530.186206896551;0.0006597742567972599
AdamSchefter;6835229;2017-10-03 16:02:27;2017-09-23 13:55:39;10;20.0;200;281238;514794;2573.97;1406.19;79603.2;0.011646018004663779
bellathorne;6791352;2017-10-03 02:27:08;2017-08-29 22:07:24;34;5.882352941176471;200;147301;827833;4139.165;736.505;28680.41176470588;0.004223078374483591
ScottDisick;6790555;2017-06-22 04:46:34;2016-03-31 00:34:48;448;0.44642857142857145;200;16027;89364;446.82;80.135;235.24776785714283;3.4643378612962095e-05
VanessaHudgens;6774787;2017-10-03 00:23:08;2017-02-28 05:41:01;216;0.9259259259259259;200;185877;1103947;5519.735;929.385;5971.407407407408;0.0008814162581653722
Skrillex;6742757;2017-09-29 22:14:42;2016-10-22 19:00:35;342;0.5847953216374269;200;195343;684918;3424.59;976.715;2573.8625730994154;0.00038172257625470045
Nashgrier;6744665;2017-10-02 18:47:50;2017-08-31 21:29:03;31;6.451612903225806;200;148681;610018;3050.09;743.405;24474.16129032258;0.003628669665627956
ZooeyDeschanel;6723212;2017-09-26 02:07:09;2014-05-21 05:59:47;1223;0.1635322976287817;200;512457;331454;1657.27;2562.285;690.0335241210139;0.00010263450328816255
AnnaKendrick47;6723125;2017-09-28 17:52:53;2016-11-09 14:48:57;323;0.6191950464396285;200;669924;3034129;15170.645;3349.62;11467.656346749225;0.0017057032773820544
officialjaden;6710570;2017-10-03 03:56:52;2017-07-18 07:08:26;76;2.6315789473684212;200;2571187;1193791;5968.955;12855.935;49539.18421052631;0.007382261746845099
PerezHilton;6619379;2017-10-03 15:57:25;2017-09-29 17:16:35;3;66.66666666666667;200;3235;9107;45.535;16.175;4114.0;0.0006215084526811352
GiGiHadid;6627551;2017-10-03 12:47:11;2017-03-25 19:32:25;191;1.0471204188481675;200;3607885;1175775;5878.875;18039.425;25045.340314136127;0.0037789736079188417
JoelOsteen;6591288;2017-10-03 13:26:44;2017-08-04 12:01:23;60;3.3333333333333335;200;931323;2474012;12370.06;4656.615;56755.58333333333;0.008610696928025801
TomCruise;6520507;2017-09-25 20:27:55;2014-06-02 22:50:33;1210;0.1628099173553719;197;222971;483256;2453.07614213198;1131.8324873096446;583.6586776859505;8.951124163902445e-05
MeekMill;6487109;2017-09-11 18:56:39;2015-07-20 04:16:07;784;0.2512755102040816;197;1721942;1710960;8685.07614213198;8740.822335025381;4378.701530612245;0.0006749850404259039
Bourdain;6441561;2017-10-01 18:26:27;2017-06-24 06:31:06;99;2.0202020202020203;200;108860;409289;2046.445;544.3;5233.828282828283;0.0008125093099061366
jennettemccurdy;6335381;2017-09-23 23:14:24;2017-07-01 01:56:10;84;1.3095238095238095;110;244076;123916;1126.509090909091;2218.8727272727274;4380.857142857143;0.0006914907158475777
Akon;6327089;2017-10-02 11:43:57;2017-08-18 07:19:34;45;4.444444444444445;200;44270;61090;305.45;221.35;2341.3333333333335;0.00037004905942264026
TigerWoods;6274828;2017-09-27 20:52:55;2016-04-25 21:19:33;519;0.3853564547206166;200;193698;763042;3815.21;968.49;1843.4296724470137;0.00029378170564149544
